"date","open","close","high","low","volume"
2021-12-20,309.67,309.54,312.34,307.28,28326500
2021-12-21,312.81,316.68,317.11,309.43,24740600
2021-12-22,317.66,322.4,322.8,315.19,24831500
2021-12-23,321.96,323.84,325.49,321.94,19617800
2021-12-27,324.59,331.35,331.38,324.56,19947000
2021-12-28,332.03,330.19,332.66,329.29,15661500
2021-12-29,330.24,330.86,333.14,328.67,15042000
2021-12-30,330.83,328.32,332.01,327.84,15994500
2021-12-31,327.54,325.42,328.36,324.96,18000800
2022-01-03,324.48,323.9,327.04,319.09,28865100
2022-01-04,323.98,318.34,324.33,315.55,32674300
2022-01-05,315.3,306.12,315.5,305.74,40054300
2022-01-06,303,303.7,308.37,301.39,39646100
2022-01-07,303.97,303.86,306.24,300.04,32720000
2022-01-10,299.46,304.08,304.52,294.81,44289500
2022-01-11,303.22,304.77,306.35,299.84,29386800
2022-01-12,309.31,307.95,312.93,306.8,34372200
2022-01-13,310.08,294.92,310.48,294.15,45366000
2022-01-14,294.39,300.14,300.74,293.9,39846400
2022-01-18,294.21,292.84,299.76,291.96,42333200
2022-01-19,296.36,293.5,303.73,292.89,45933900
2022-01-20,299.05,291.82,301.55,291.38,35380700
2022-01-21,292.88,286.43,294.25,286.03,57984400
2022-01-24,282.73,286.76,287.48,267.1,85731500
2022-01-25,282.07,279.14,285.43,275.93,72848600
2022-01-26,298.01,287.09,298.5,283.53,90428900
2022-01-27,292.85,290.12,297.34,288.27,53481300
2022-01-28,290.5,298.27,298.48,284.9,49743700
2022-01-31,298.93,300.9,302.25,296.44,46444500
2022-02-01,300.35,298.75,300.56,295.24,40950400
2022-02-02,299.59,303.3,304.9,298.87,36636000
2022-02-03,299.46,291.48,301.14,290.24,43730000
2022-02-04,290.48,296.02,298.79,290.25,35096500
2022-02-07,296.24,291.19,297.86,290.18,28533300
2022-02-08,291.48,294.69,295.65,290.23,32421200
2022-02-09,299.82,301.12,301.82,297.43,31284700
2022-02-10,294.18,292.58,299.1,290.95,45386200
2022-02-11,293.36,285.48,294.43,284.68,39175600
2022-02-14,284.25,285.44,287.14,281.91,36359500
2022-02-15,290.28,290.73,291.05,287.39,27058300
2022-02-16,289.29,290.39,291.72,284.75,29982100
2022-02-17,287.35,281.89,287.77,281.18,32461600
2022-02-18,284.14,279.17,284.92,277.6,34264000
2022-02-22,276.33,278.97,282.67,275.85,41736100
2022-02-23,281.35,271.75,282.83,271.58,37811200
2022-02-24,264.22,285.63,286.18,263.26,56989700
2022-02-25,286.16,288.27,288.58,282.78,32546700
2022-02-28,285.36,289.7,290.04,284.09,34627500
2022-03-01,287.38,285.98,290.85,283.26,31217800
2022-03-02,286.38,291.06,292.3,284.77,31873000
2022-03-03,293.68,286.92,293.91,285.11,27314500
2022-03-04,285.34,281.04,286.67,278.44,32356500
2022-03-07,279.75,270.43,280.88,270.06,43157200
2022-03-08,269.35,267.46,275.32,261.79,48159500
2022-03-09,274.82,279.72,280.79,272.24,35204500
2022-03-10,274.41,276.9,277.88,272.05,30628000
2022-03-11,279.2,271.55,280.7,270.93,27209300
2022-03-14,271.81,268.03,276.72,267.43,30660700
2022-03-15,271.82,278.42,279.07,270.25,34245100
2022-03-16,280.32,285.44,285.61,274.59,37826300
2022-03-17,284.37,286.24,286.62,280.57,30816600
2022-03-18,286.39,291.29,291.84,283.83,43390600
2022-03-21,289.8,290.06,291.01,285.93,28351200
2022-03-22,290.68,294.81,295.72,289.68,27599700
2022-03-23,291.37,290.38,294.01,288.66,25715400
2022-03-24,290.04,294.85,294.95,289.25,24484500
2022-03-25,295.95,294.44,296.21,290.19,22566500
2022-03-28,295.07,301.25,301.35,295.07,29578200
2022-03-29,304.36,305.82,306.21,299.65,30393400
2022-03-30,304.22,304.31,306.34,302.1,28163600
2022-03-31,304.35,298.93,305.55,298.53,33422100
2022-04-01,299.96,300.01,300.7,296.25,27110500
